date,symbol,eps,epsestimated,time,revenue,revenueestimated,updatedfromdate,fiscaldateending,ticker,time_raw,is_amc,is_bmo
1993-04-20,AAPL,0.0082,,,1973900000.0,,2026-03-26,1993-03-31,AAPL,,False,False
1993-07-16,AAPL,-0.0145,,,1861979000.0,,2026-03-26,1993-06-30,AAPL,,False,False
1993-10-15,AAPL,0.00021,,,2140800000.0,,2026-03-26,1993-09-30,AAPL,,False,False
1994-01-21,AAPL,0.0031,,,2469000000.0,,2026-03-26,1993-12-31,AAPL,,False,False
1994-04-21,AAPL,0.0013,,,2077000000.0,,2026-03-26,1994-03-31,AAPL,,False,False
1994-10-17,AAPL,0.0104,,,2149908000.0,,2026-03-26,1994-07-01,AAPL,,False,False
1994-12-13,AAPL,0.0085,,,2493286000.0,,2026-03-26,1994-09-30,AAPL,,False,False
1995-01-19,AAPL,0.0138,,,2832000000.0,,2026-03-26,1994-12-30,AAPL,,False,False
1995-04-20,AAPL,0.0053,0.01,,2652000000.0,2575000000.0,2026-03-26,1995-03-31,AAPL,,False,False
1995-07-20,AAPL,0.0075,0.0075,,2575000000.0,2575000000.0,2026-03-26,1995-06-30,AAPL,,False,False
1995-12-19,AAPL,0.0042,,,3003000000.0,1574000000.0,2026-03-26,1995-09-29,AAPL,,False,False
1996-01-17,AAPL,-0.005,-0.0025,,3148000000.0,1574000000.0,2026-03-26,1995-12-29,AAPL,,False,False
1996-04-17,AAPL,-0.02,-0.0125,,2185000000.0,1560714000.0,2026-03-26,1996-03-29,AAPL,,False,False
1996-10-16,AAPL,-0.0023,-0.0025,,2179000000.0,4386690000.0,2026-03-26,1996-06-28,AAPL,,False,False
1996-12-19,AAPL,0.0018,,,2321000000.0,1419333000.0,2026-03-26,1996-09-27,AAPL,,False,False
1997-01-15,AAPL,-0.01,-0.01,amc,2129000000.0,1419333000.0,2026-03-26,1996-12-27,AAPL,amc,True,False
1997-04-16,AAPL,-0.0504,-0.01,,1601000000.0,1280800000.0,2026-03-26,1997-03-28,AAPL,,False,False
1997-07-16,AAPL,-0.0039,-0.005,,1737000000.0,1737000000.0,2026-03-26,1997-06-27,AAPL,,False,False
1997-12-05,AAPL,-0.0111,,,1614000000.0,1578000000.0,2026-03-26,1997-09-26,AAPL,,False,False
1998-01-14,AAPL,0.0033,0.0025,,1578000000.0,1578000000.0,2026-03-26,1997-12-26,AAPL,,False,False
1998-04-15,AAPL,0.0037,0.0025,,1405000000.0,1405000000.0,2026-03-26,1998-03-27,AAPL,,False,False
1998-10-14,AAPL,0.0068,0.005,,1402000000.0,2450700000.0,2026-03-26,1998-06-26,AAPL,,False,False
1998-12-23,AAPL,0.0071,,,1556000000.0,2500875000.0,2026-03-26,1998-09-25,AAPL,,False,False
1999-01-13,AAPL,0.01,0.005,,1710000000.0,2500875000.0,2026-03-26,1998-12-26,AAPL,,False,False
1999-04-14,AAPL,0.0088,0.005,,1530000000.0,1530000000.0,2026-03-26,1999-03-27,AAPL,,False,False
1999-07-14,AAPL,0.0126,0.005,,1558000000.0,1558000000.0,2026-03-26,1999-06-26,AAPL,,False,False
1999-12-22,AAPL,0.0061,,,1336000000.0,,2026-03-26,1999-09-25,AAPL,,False,False
2000-01-19,AAPL,0.0101,0.0075,,2343000000.0,,2026-03-26,2000-01-01,AAPL,,False,False
2000-04-19,AAPL,0.0128,0.0075,,1945000000.0,1945000000.0,2026-03-26,2000-04-01,AAPL,,False,False
2000-07-18,AAPL,0.011,0.0075,,1825000000.0,1825000000.0,2026-03-26,2000-07-01,AAPL,,False,False
2000-12-14,AAPL,0.0093,,,1870000000.0,,2026-03-26,2000-09-30,AAPL,,False,False
2001-02-12,AAPL,-0.0104,,,1007000000.0,,2026-03-26,2000-12-30,AAPL,,False,False
2001-04-18,AAPL,0.0022,,,1431000000.0,,2026-03-26,2001-03-31,AAPL,,False,False
2001-08-13,AAPL,0.0031,,,1475000000.0,,2026-03-26,2001-06-30,AAPL,,False,False
2001-12-21,AAPL,0.0034,,,1450000000.0,1375000000.0,2026-03-26,2001-09-29,AAPL,,False,False
2002-01-16,AAPL,0.0019,0.0025,,1375000000.0,1375000000.0,2026-03-26,2001-12-29,AAPL,,False,False
2002-05-14,AAPL,0.002,,,1495000000.0,1429000000.0,2026-03-26,2002-03-30,AAPL,,False,False
2002-07-16,AAPL,0.0016,0.0025,,1429000000.0,1429000000.0,2026-03-26,2002-06-29,AAPL,,False,False
2002-12-19,AAPL,-0.0022,,,1443000000.0,,2026-03-26,2002-09-28,AAPL,,False,False
2003-01-15,AAPL,-0.0004,,,1472000000.0,,2026-03-26,2002-12-28,AAPL,,False,False
2003-04-16,AAPL,0.0007,,,1475000000.0,,2026-03-26,2003-03-29,AAPL,,False,False
2003-10-15,AAPL,0.0009,,,1545000000.0,,2026-03-26,2003-06-28,AAPL,,False,False
2003-12-19,AAPL,0.0022,,,1715000000.0,2006000000.0,2026-03-26,2003-09-27,AAPL,,False,False
2004-01-14,AAPL,0.0031,0.0025,,2006000000.0,2006000000.0,2026-03-26,2003-12-27,AAPL,,False,False
2004-04-14,AAPL,0.0022,0.0025,,1909000000.0,1909000000.0,2026-03-26,2004-03-27,AAPL,,False,False
2004-07-14,AAPL,0.0029,0.0025,,2014000000.0,2014000000.0,2026-03-26,2004-06-26,AAPL,,False,False
2004-12-02,AAPL,0.0049,0.01,,2350000000.0,2879250000.0,2026-03-26,2004-09-25,AAPL,,False,False
2005-01-12,AAPL,0.0134,0.0075,,3490000000.0,2879250000.0,2026-03-26,2004-12-25,AAPL,,False,False
2005-04-13,AAPL,0.0128,0.0075,,3243000000.0,2675475000.0,2026-03-26,2005-03-26,AAPL,,False,False
2005-07-13,AAPL,0.014,0.01,,3520000000.0,2816000000.0,2026-03-26,2005-06-25,AAPL,,False,False
2005-11-30,AAPL,0.0187,0.02,,3678000000.0,5749000000.0,2026-03-26,2005-09-24,AAPL,,False,False
2006-01-18,AAPL,0.02,0.02,,5749000000.0,5749000000.0,2026-03-26,2005-12-31,AAPL,,False,False
2006-04-19,AAPL,0.02,0.02,,4359000000.0,3736286000.0,2026-03-26,2006-04-01,AAPL,,False,False
2006-07-19,AAPL,0.02,0.02,,4370000000.0,7307325000.0,2026-03-26,2006-07-01,AAPL,,False,False
2006-10-18,AAPL,0.02,0.02,,4837000000.0,7307325000.0,2026-03-26,2006-09-30,AAPL,,False,False
2007-01-17,AAPL,0.04,0.03,,7115000000.0,4897063000.0,2026-03-26,2006-12-30,AAPL,,False,False
2007-04-25,AAPL,0.03,0.02,,5264000000.0,3948000000.0,2026-03-26,2007-03-31,AAPL,,False,False
2007-07-25,AAPL,0.03,0.03,,5410000000.0,4161538000.0,2026-03-26,2007-06-30,AAPL,,False,False
2007-10-22,AAPL,0.04,0.03,,6217000000.0,5662286000.0,2026-03-26,2007-09-29,AAPL,,False,False
2008-01-22,AAPL,0.06,0.06,,9608000000.0,9595600000.0,2026-03-26,2007-12-29,AAPL,,False,False
2008-04-23,AAPL,0.04,0.04,,7512000000.0,7041176000.0,2026-03-26,2008-03-29,AAPL,,False,False
2008-07-21,AAPL,0.04,0.04,,7464000000.0,6671471000.0,2026-03-26,2008-06-28,AAPL,,False,False
2008-10-21,AAPL,0.05,0.04,,7895000000.0,10240000000.0,2026-03-26,2008-09-27,AAPL,,False,False
2009-01-21,AAPL,0.06,0.05,,11880000000.0,9504000000.0,2026-03-26,2008-12-27,AAPL,,False,False
2009-04-22,AAPL,0.05,0.04,,9084000000.0,7649684000.0,2026-03-26,2009-03-28,AAPL,,False,False
2009-07-21,AAPL,0.05,0.04,,9734000000.0,8709368000.0,2026-03-26,2009-06-27,AAPL,,False,False
2009-10-19,AAPL,0.11,0.05,amc,9870000000.0,9390000000.0,2026-03-26,2009-09-26,AAPL,amc,True,False
2010-01-25,AAPL,0.13,0.07,,15683000000.0,15526170000.0,2026-03-26,2009-12-26,AAPL,,False,False
2010-04-20,AAPL,0.12,0.09,,13499000000.0,9843021000.0,2026-03-26,2010-03-27,AAPL,,False,False
2010-07-20,AAPL,0.13,0.11,,15700000000.0,13816000000.0,2026-03-26,2010-06-26,AAPL,,False,False
2010-10-18,AAPL,0.17,0.15,,20343000000.0,17877180000.0,2026-03-26,2010-09-25,AAPL,,False,False
2011-01-18,AAPL,0.23,0.19,,26741000000.0,22381050000.0,2026-03-26,2010-12-25,AAPL,,False,False
2011-04-20,AAPL,0.23,0.19,,24667000000.0,20872080000.0,2026-03-26,2011-03-26,AAPL,,False,False
2011-07-19,AAPL,0.28,0.21,,28571000000.0,21363900000.0,2026-03-26,2011-06-25,AAPL,,False,False
2011-10-18,AAPL,0.25,0.26,,28270000000.0,29669500000.0,2026-03-26,2011-09-24,AAPL,,False,False
2012-01-24,AAPL,0.5,0.36,,46333000000.0,33930730000.0,2026-03-26,2011-12-31,AAPL,,False,False
2012-04-24,AAPL,0.44,0.36,,39186000000.0,31838630000.0,2026-03-26,2012-03-31,AAPL,,False,False
2012-07-24,AAPL,0.33,0.37,,35023000000.0,38972960000.0,2026-03-26,2012-06-30,AAPL,,False,False
2012-10-25,AAPL,0.31,0.32,amc,37472000000.0,36256050000.0,2026-03-26,2012-09-29,AAPL,amc,True,False
2013-01-23,AAPL,0.49,0.48,amc,54512000000.0,53128450000.0,2026-03-26,2012-12-29,AAPL,amc,True,False
2013-04-23,AAPL,0.36,0.36,amc,43603000000.0,43300200000.0,2026-03-26,2013-03-30,AAPL,amc,True,False
2013-07-23,AAPL,0.27,0.26,amc,35323000000.0,34662760000.0,2026-03-26,2013-06-29,AAPL,amc,True,False
2013-10-28,AAPL,0.3,0.28,amc,37472000000.0,36201760000.0,2026-03-26,2013-09-28,AAPL,amc,True,False
2014-01-27,AAPL,0.52,0.5,amc,57594000000.0,55924610000.0,2026-03-26,2013-12-28,AAPL,amc,True,False
2014-04-23,AAPL,0.41,0.36,amc,45646000000.0,40146480000.0,2026-03-26,2014-03-29,AAPL,amc,True,False
2014-07-22,AAPL,0.32,0.31,amc,37432000000.0,35969810000.0,2026-03-26,2014-06-28,AAPL,amc,True,False
2014-10-20,AAPL,0.35,0.32,amc,42123000000.0,38859950000.0,2026-03-26,2014-09-27,AAPL,amc,True,False
2015-01-27,AAPL,0.76,0.65,amc,74599000000.0,63384770000.0,2026-03-26,2014-12-27,AAPL,amc,True,False
2015-04-27,AAPL,0.58,0.54,amc,58010000000.0,53777510000.0,2026-03-26,2015-03-28,AAPL,amc,True,False
2015-07-21,AAPL,0.46,0.45,amc,49605000000.0,48532460000.0,2026-03-26,2015-06-27,AAPL,amc,True,False
2015-10-27,AAPL,0.49,0.47,amc,51501000000.0,49398920000.0,2026-03-26,2015-09-26,AAPL,amc,True,False
2016-01-26,AAPL,0.82,0.81,amc,75872000000.0,74715410000.0,2026-03-26,2015-12-26,AAPL,amc,True,False
2016-04-26,AAPL,0.47,0.49,amc,50557000000.0,53217890000.0,2026-03-26,2016-03-26,AAPL,amc,True,False
2016-07-26,AAPL,0.35,0.35,amc,42358000000.0,41164820000.0,2026-03-26,2016-06-25,AAPL,amc,True,False
2016-10-25,AAPL,0.42,0.41,amc,46852000000.0,46571450000.0,2026-03-26,2016-09-24,AAPL,amc,True,False
2017-01-31,AAPL,0.84,0.81,amc,78351000000.0,74853190000.0,2026-03-26,2016-12-31,AAPL,amc,True,False
2017-05-02,AAPL,0.52,0.5,amc,52896000000.0,50880910000.0,2026-03-26,2017-04-01,AAPL,amc,True,False
2017-08-01,AAPL,0.42,0.39,amc,45408000000.0,42688960000.0,2026-03-26,2017-07-01,AAPL,amc,True,False
2017-11-02,AAPL,0.52,0.47,amc,52579000000.0,47498900000.0,2026-03-26,2017-09-30,AAPL,amc,True,False
2018-02-01,AAPL,0.97,0.95,amc,88293000000.0,87612080000.0,2026-03-26,2017-12-30,AAPL,amc,True,False
2018-05-01,AAPL,0.68,0.67,amc,61137000000.0,59793330000.0,2026-03-26,2018-03-31,AAPL,amc,True,False
2018-07-31,AAPL,0.58,0.54,amc,53265000000.0,49622950000.0,2026-03-26,2018-06-30,AAPL,amc,True,False
2018-11-01,AAPL,0.73,0.7,amc,62900000000.0,60315070000.0,2026-03-26,2018-09-29,AAPL,amc,True,False
2019-01-29,AAPL,1.04,1.04,amc,84310000000.0,83507050000.0,2026-03-26,2018-12-29,AAPL,amc,True,False
2019-04-30,AAPL,0.62,0.59,amc,58015000000.0,57510000000.0,2026-03-26,2019-03-30,AAPL,amc,True,False
2019-07-30,AAPL,0.55,0.52,amc,53809000000.0,53316080000.0,2026-03-26,2019-06-29,AAPL,amc,True,False
2019-10-30,AAPL,0.76,0.71,amc,64040000000.0,63014690000.0,2026-03-26,2019-09-28,AAPL,amc,True,False
2020-01-28,AAPL,1.25,1.13,amc,91819000000.0,83738930000.0,2026-03-26,2019-12-28,AAPL,amc,True,False
2020-04-30,AAPL,0.64,0.52,amc,58313000000.0,51023880000.0,2026-03-26,2020-03-28,AAPL,amc,True,False
2020-07-30,AAPL,0.64,0.51,amc,59685000000.0,46829770000.0,2026-03-26,2020-06-27,AAPL,amc,True,False
2020-10-29,AAPL,0.73,0.69,amc,64698000000.0,63802400000.0,2026-03-26,2020-09-26,AAPL,amc,True,False
2021-01-27,AAPL,1.68,1.41,amc,111439000000.0,90099620000.0,2026-03-26,2020-12-26,AAPL,amc,True,False
2021-04-28,AAPL,1.4,1.0,amc,89584000000.0,76920700000.0,2026-03-26,2021-03-27,AAPL,amc,True,False
2021-07-27,AAPL,1.3,1.0,amc,81434000000.0,84581900000.0,2026-03-26,2021-06-26,AAPL,amc,True,False
2021-10-28,AAPL,1.24,1.24,amc,83360000000.0,117986000000.0,2026-03-26,2021-09-25,AAPL,amc,True,False
2022-01-27,AAPL,2.1,1.89,amc,123945000000.0,119002500000.0,2026-03-26,2021-12-25,AAPL,amc,True,False
2022-04-28,AAPL,1.52,1.43,amc,97278000000.0,94033800000.0,2026-03-26,2022-03-26,AAPL,amc,True,False
2022-07-28,AAPL,1.2,1.14,amc,82959000000.0,82791240000.0,2026-03-26,2022-06-25,AAPL,amc,True,False
2022-10-27,AAPL,1.29,1.27,,90146000000.0,88739280000.0,2026-03-26,2022-09-24,AAPL,,False,False
2023-02-02,AAPL,1.88,1.93,amc,117154000000.0,121333300000.0,2026-03-26,2022-12-31,AAPL,amc,True,False
2023-05-04,AAPL,1.52,1.44,amc,94836000000.0,92906050000.0,2026-03-26,2023-04-01,AAPL,amc,True,False
2023-08-03,AAPL,1.26,1.19,amc,81797000000.0,81794920000.0,2026-03-26,2023-07-01,AAPL,amc,True,False
2023-11-02,AAPL,1.46,1.39,amc,89498000000.0,89303800000.0,2026-04-14,2023-09-30,AAPL,amc,True,False
2024-02-01,AAPL,2.18,2.1,amc,119575000000.0,117986600000.0,2026-03-26,2023-12-30,AAPL,amc,True,False
2024-05-02,AAPL,1.53,1.51,amc,90753000000.0,90366110000.0,2026-03-26,2024-03-30,AAPL,amc,True,False
2024-08-01,AAPL,1.4,1.34,amc,85777000000.0,84480710000.0,2026-03-26,2024-06-29,AAPL,amc,True,False
2024-10-31,AAPL,1.64,1.6,amc,94930000000.0,94511950000.0,2026-03-26,2024-09-28,AAPL,amc,True,False
2025-01-30,AAPL,2.4,2.36,amc,124300000000.0,124257400000.0,2026-03-26,2024-12-28,AAPL,amc,True,False
2025-05-01,AAPL,1.65,1.63,amc,95359000000.0,94542180000.0,2026-03-26,2025-03-29,AAPL,amc,True,False
2025-07-31,AAPL,1.57,1.44,amc,94036000000.0,89562740000.0,2026-03-26,2025-06-28,AAPL,amc,True,False
2025-10-30,AAPL,1.85,1.73,amc,102466000000.0,102227100000.0,2026-03-26,2025-09-27,AAPL,amc,True,False
2026-01-29,AAPL,2.85,2.67,amc,143756000000.0,138391000000.0,2026-04-17,2025-12-27,AAPL,amc,True,False
2026-04-30,AAPL,,1.93,amc,,108856000000.0,2026-04-17,2026-03-30,AAPL,amc,True,False
2011-03-30,ABBV,0.445,,bmo,3896762000.0,,2025-04-23,2011-03-31,ABBV,bmo,False,True
2011-06-29,ABBV,0.975,,bmo,4274445000.0,,2025-04-23,2011-06-30,ABBV,bmo,False,True
2011-09-29,ABBV,0.00781,,bmo,4408681000.0,,2025-04-23,2011-09-30,ABBV,bmo,False,True
2011-12-30,ABBV,0.733,,bmo,4864063000.0,,2025-04-23,2011-12-31,ABBV,bmo,False,True
2012-03-30,ABBV,0.544,,bmo,4172948000.0,,2025-04-23,2012-03-31,ABBV,bmo,False,True
2012-06-29,ABBV,0.78,,bmo,4493000000.0,,2025-04-23,2012-06-30,ABBV,bmo,False,True
2013-01-23,ABBV,1.0,0.99,bmo,4508000000.0,,2025-04-23,2012-09-30,ABBV,bmo,False,True
2013-03-15,ABBV,0.96,,bmo,5205795000.0,,2025-04-23,2012-12-31,ABBV,bmo,False,True
2013-04-26,ABBV,0.68,0.67,bmo,4329000000.0,4265338235.0,2025-04-23,2013-03-31,ABBV,bmo,False,True
2013-07-26,ABBV,0.82,0.79,bmo,4692000000.0,4520341463.0,2025-04-23,2013-06-30,ABBV,bmo,False,True
2013-10-25,ABBV,0.82,0.78,bmo,4658000000.0,4430780487.0,2025-04-23,2013-09-30,ABBV,bmo,False,True
2014-01-31,ABBV,0.82,0.82,bmo,5111000000.0,5111000000.0,2025-04-23,2013-12-31,ABBV,bmo,False,True
2014-04-25,ABBV,0.71,0.68,bmo,4563000000.0,4370197183.0,2025-04-23,2014-03-31,ABBV,bmo,False,True
2014-07-25,ABBV,0.82,0.76,bmo,4926000000.0,4565560975.0,2025-04-23,2014-06-30,ABBV,bmo,False,True
2014-10-31,ABBV,0.89,0.78,bmo,5019000000.0,4342280898.0,2025-04-23,2014-09-30,ABBV,bmo,False,True
2015-01-30,ABBV,0.89,0.85,bmo,5452000000.0,5268224719.0,2025-04-23,2014-12-31,ABBV,bmo,False,True
2015-04-23,ABBV,0.94,0.84,bmo,5040000000.0,4557446808.0,2025-04-23,2015-03-31,ABBV,bmo,False,True
2015-07-24,ABBV,1.08,1.06,bmo,5475000000.0,5373611111.0,2025-04-23,2015-06-30,ABBV,bmo,False,True
2015-10-30,ABBV,1.13,1.07,bmo,5944000000.0,5680991150.0,2025-04-23,2015-09-30,ABBV,bmo,False,True
2016-01-29,ABBV,1.13,1.12,bmo,6400000000.0,6343362831.0,2025-04-23,2015-12-31,ABBV,bmo,False,True
2016-04-28,ABBV,1.15,1.12,bmo,5958000000.0,5854382608.0,2025-04-23,2016-03-31,ABBV,bmo,False,True
2016-07-29,ABBV,1.26,1.2,bmo,6452000000.0,6144761904.0,2025-04-23,2016-06-30,ABBV,bmo,False,True
2016-10-28,ABBV,1.21,1.2,bmo,6432000000.0,6378842975.0,2025-04-23,2016-09-30,ABBV,bmo,False,True
2017-01-27,ABBV,1.2,1.2,bmo,6796000000.0,6796000000.0,2025-04-23,2016-12-31,ABBV,bmo,False,True
2017-04-27,ABBV,1.28,1.26,bmo,6538000000.0,6435843750.0,2025-04-23,2017-03-31,ABBV,bmo,False,True
2017-07-28,ABBV,1.42,1.4,bmo,6944000000.0,6846197183.0,2025-04-23,2017-06-30,ABBV,bmo,False,True
2017-10-27,ABBV,1.41,1.39,bmo,6995000000.0,6895780141.0,2025-04-23,2017-09-30,ABBV,bmo,False,True
2018-01-26,ABBV,1.48,1.44,bmo,7739000000.0,7529837837.0,2025-04-23,2017-12-31,ABBV,bmo,False,True
2018-04-26,ABBV,1.87,1.79,bmo,7934000000.0,7594577540.0,2025-04-23,2018-03-31,ABBV,bmo,False,True
2018-07-27,ABBV,2.0,1.98,bmo,8278000000.0,8153830000.0,2025-04-23,2018-06-30,ABBV,bmo,False,True
2018-11-02,ABBV,2.14,2.02,bmo,8236000000.0,7774168224.0,2025-04-23,2018-09-30,ABBV,bmo,False,True
2019-01-25,ABBV,1.9,1.92,bmo,8305000000.0,8479842105.0,2025-04-23,2018-12-31,ABBV,bmo,False,True
2019-04-25,ABBV,2.14,2.05,bmo,7828000000.0,7498785046.0,2025-04-23,2019-03-31,ABBV,bmo,False,True
2019-07-26,ABBV,2.26,2.21,bmo,8255000000.0,8072367256.0,2025-04-23,2019-06-30,ABBV,bmo,False,True
2019-11-01,ABBV,2.33,2.29,bmo,8479000000.0,8369828326.0,2025-04-23,2019-09-30,ABBV,bmo,False,True
2020-02-07,ABBV,2.21,2.19,bmo,8704000000.0,8625230769.0,2025-04-23,2019-12-31,ABBV,bmo,False,True
2020-05-01,ABBV,2.42,2.25,bmo,8619000000.0,8013533057.0,2025-04-23,2020-03-31,ABBV,bmo,False,True
2020-07-31,ABBV,2.34,2.24,bmo,10425000000.0,9756730769.0,2025-04-23,2020-06-30,ABBV,bmo,False,True
2020-10-30,ABBV,2.83,2.75,bmo,12902000000.0,12628459363.0,2025-04-23,2020-09-30,ABBV,bmo,False,True
2021-02-03,ABBV,2.92,2.85,bmo,13858000000.0,13726400000.0,2025-04-23,2020-12-31,ABBV,bmo,False,True
2021-04-30,ABBV,2.95,2.77,bmo,13010000000.0,12808000000.0,2025-04-23,2021-03-31,ABBV,bmo,False,True
2021-07-30,ABBV,3.11,3.11,bmo,13959000000.0,13959000000.0,2025-04-23,2021-06-30,ABBV,bmo,False,True
2021-10-29,ABBV,3.33,3.23,bmo,14342000000.0,14353400000.0,2025-04-23,2021-09-30,ABBV,bmo,False,True
2022-02-02,ABBV,3.31,3.29,bmo,14886000000.0,14951129423.0,2025-04-23,2021-12-31,ABBV,bmo,False,True
2022-04-29,ABBV,3.24,3.14,bmo,13538000000.0,13612857615.0,2025-04-23,2022-03-31,ABBV,bmo,False,True
2022-07-29,ABBV,3.37,3.31,bmo,14583000000.0,14664877978.0,2025-04-23,2022-06-30,ABBV,bmo,False,True
2022-10-28,ABBV,3.66,3.56,bmo,14812000000.0,14960037499.0,2025-04-23,2022-09-30,ABBV,bmo,False,True
2023-02-09,ABBV,3.6,3.54,bmo,15121000000.0,15331214906.0,2025-04-23,2022-12-31,ABBV,bmo,False,True
2023-04-27,ABBV,2.46,2.44,bmo,12225000000.0,12167900000.0,2025-04-23,2023-03-31,ABBV,bmo,False,True
2023-07-27,ABBV,2.91,2.79,bmo,13865000000.0,13516800000.0,2025-04-23,2023-06-30,ABBV,bmo,False,True
2023-10-27,ABBV,2.95,2.86,bmo,13927000000.0,13671600000.0,2025-04-23,2023-09-30,ABBV,bmo,False,True
2024-02-02,ABBV,2.79,2.76,bmo,14301000000.0,12977400000.0,2025-04-23,2023-12-31,ABBV,bmo,False,True
2024-04-26,ABBV,2.31,2.26,bmo,12310000000.0,11929722730.0,2025-04-23,2024-03-31,ABBV,bmo,False,True
2024-07-25,ABBV,2.65,2.57,bmo,14462000000.0,14021791242.0,2025-04-23,2024-06-30,ABBV,bmo,False,True
2024-10-30,ABBV,3.0,2.92,bmo,14460000000.0,14282327431.0,2025-04-23,2024-09-30,ABBV,bmo,False,True
2025-01-31,ABBV,2.16,2.98,bmo,15102000000.0,14831459715.0,2025-05-01,2024-12-31,ABBV,bmo,False,True
2025-04-25,ABBV,2.46,2.38,bmo,13343000000.0,12927006520.0,2025-07-25,2025-03-31,ABBV,bmo,False,True
2025-07-31,ABBV,2.97,2.88,bmo,15423000000.0,15028934255.0,2025-10-30,2025-06-30,ABBV,bmo,False,True
2025-10-31,ABBV,1.86,1.77,bmo,15776000000.0,15585836457.0,2026-01-31,2025-09-30,ABBV,bmo,False,True
2026-02-04,ABBV,2.71,2.65,bmo,16618000000.0,16413170000.0,2026-04-17,2025-12-31,ABBV,bmo,False,True
2026-04-29,ABBV,,2.94,bmo,,14717950000.0,2026-04-17,2026-03-31,ABBV,bmo,False,True
1985-09-29,ABT,0.06,,bmo,822700000.0,,2025-04-25,1985-09-30,ABT,bmo,False,True
1985-12-30,ABT,0.08,,bmo,954400000.0,,2025-04-25,1985-12-31,ABT,bmo,False,True
1986-03-30,ABT,0.07,,bmo,865500000.0,,2025-04-25,1986-03-31,ABT,bmo,False,True
1986-06-29,ABT,0.08,,bmo,938000000.0,,2025-04-25,1986-06-30,ABT,bmo,False,True
1986-09-29,ABT,0.07,,bmo,940900000.0,,2025-04-25,1986-09-30,ABT,bmo,False,True
1986-12-30,ABT,0.08,,bmo,1063200000.0,,2025-04-25,1986-12-31,ABT,bmo,False,True
1987-03-30,ABT,0.08,,bmo,1003800000.0,,2025-04-25,1987-03-31,ABT,bmo,False,True
1987-06-29,ABT,0.09,,bmo,1059500000.0,,2025-04-25,1987-06-30,ABT,bmo,False,True
1987-09-29,ABT,0.08,,bmo,1090700000.0,,2025-04-25,1987-09-30,ABT,bmo,False,True
1987-12-30,ABT,0.1,,bmo,1233900000.0,,2025-04-25,1987-12-31,ABT,bmo,False,True
1988-03-30,ABT,0.1,,bmo,1188400000.0,,2025-04-25,1988-03-31,ABT,bmo,False,True
1988-06-29,ABT,0.11,,bmo,1229900000.0,,2025-04-25,1988-06-30,ABT,bmo,False,True
1988-09-29,ABT,0.1,,bmo,1212400000.0,,2025-04-25,1988-09-30,ABT,bmo,False,True
1988-12-30,ABT,0.12,,bmo,1306300000.0,,2025-04-25,1988-12-31,ABT,bmo,False,True
1989-03-30,ABT,0.11,,bmo,1295500000.0,,2025-04-25,1989-03-31,ABT,bmo,False,True
1989-06-29,ABT,0.12,,bmo,1318500000.0,,2025-04-25,1989-06-30,ABT,bmo,False,True
1989-09-29,ABT,0.11,,bmo,1310300000.0,,2025-04-25,1989-09-30,ABT,bmo,False,True
1989-12-30,ABT,0.15,,bmo,1455500000.0,,2025-04-25,1989-12-31,ABT,bmo,False,True
1990-03-30,ABT,0.13,,bmo,1438400000.0,,2025-04-25,1990-03-31,ABT,bmo,False,True
1990-06-29,ABT,0.14,,bmo,1503400000.0,,2025-04-25,1990-06-30,ABT,bmo,False,True
1990-09-29,ABT,0.13,,bmo,1506800000.0,,2025-04-25,1990-09-30,ABT,bmo,False,True
1990-12-30,ABT,0.1652,,bmo,1710100000.0,,2025-04-25,1990-12-31,ABT,bmo,False,True
1991-03-30,ABT,0.15,,bmo,1653600000.0,,2025-04-25,1991-03-31,ABT,bmo,False,True
1991-06-29,ABT,0.16,,bmo,1683000000.0,,2025-04-25,1991-06-30,ABT,bmo,False,True
1991-09-29,ABT,0.15,,bmo,1653700000.0,,2025-04-25,1991-09-30,ABT,bmo,False,True
1991-12-30,ABT,0.1926,,bmo,1886300000.0,,2025-04-25,1991-12-31,ABT,bmo,False,True
1992-03-30,ABT,0.18,,bmo,1877900000.0,,2025-04-25,1992-03-31,ABT,bmo,False,True
1992-06-29,ABT,0.19,,bmo,1908700000.0,,2025-04-25,1992-06-30,ABT,bmo,False,True
1992-12-30,ABT,0.2121,,bmo,2096500000.0,,2025-04-25,1992-12-31,ABT,bmo,False,True
1993-01-16,ABT,0.21,0.21,bmo,1968800000.0,,2025-04-25,1992-09-30,ABT,bmo,False,True
1993-04-08,ABT,0.21,0.2,bmo,2045600000.0,,2025-04-25,1993-03-31,ABT,bmo,False,True
1993-07-09,ABT,0.21,0.21,bmo,2073800000.0,,2025-04-25,1993-06-30,ABT,bmo,False,True
1993-10-08,ABT,0.19,0.19,bmo,2060400000.0,,2025-04-25,1993-09-30,ABT,bmo,False,True
1994-01-17,ABT,0.24,0.24,bmo,2228043000.0,,2025-04-25,1993-12-31,ABT,bmo,False,True
1994-04-08,ABT,0.23,0.23,bmo,2215248000.0,,2025-04-25,1994-03-31,ABT,bmo,False,True
1994-07-11,ABT,0.23,0.23,bmo,2204030000.0,,2025-04-25,1994-06-30,ABT,bmo,False,True
1994-10-10,ABT,0.22,0.22,bmo,2254817000.0,,2025-04-25,1994-09-30,ABT,bmo,False,True
1995-01-17,ABT,0.27,0.27,bmo,2481914000.0,,2025-04-25,1994-12-31,ABT,bmo,False,True
